      0.0	177
    330.6	177
    755.0	177
   1164.9	177
   1565.8	177
   1962.5	177
   2347.4	177
   2922.4	177
   3368.6	177
   3768.0	177
   4196.0	177
   4602.8	177
   5000.4	177
   5413.2	177
   5822.3	177
   6249.6	177
   6693.5	177
   7095.3	177
   7557.7	177
   8219.6	177
   8848.5	177
   9259.5	177
   9659.5	177
  10063.3	177
  10498.4	177
  10808.5	177
